Fecha,Sitio,Grabadora,Hora_inicio,Hora_fin,Especie,punto escucha-V,punto escucha-O,movimiento-V,movimiento-O,Mas de 100m,Fuera de censo,Climatología,Comentarios,censador
05/04/2023,Control,1,8:10,8:30,Galerida theklae,2,1,0,0,1,,Despejado viento de N y frio,,
05/04/2023,Control,1,8:10,8:30,Curruca melanocephala,0,1,0,0,0,,", viento de N y frio.Despejado",,
05/04/2023,Control,1,8:10,8:30,Carduelis carduelis,0,1,0,0,0,,", viento de N y frio.Despejado",,
05/04/2023,Control,1,8:10,8:30,Parus major,1,1,0,2,0,,", viento de N y frio.Despejado",,
05/04/2023,Control,1,8:10,8:30,Turdus merula,2,0,0,2,0,,", viento de N y frio.Despejado",,
05/04/2023,Control,1,8:10,8:30,Curruca undata,0,1,0,1,0,,", viento de N y frio.Despejado",,
05/04/2023,Control,1,8:10,8:30,Merops apiaster,0,3,0,0,0,,", viento de N y frio.Despejado",,
05/04/2023,Control,1,8:10,8:30,Lullula arborea,0,0,0,1,0,,", viento de N y frio.Despejado",,
05/04/2023,Control,1,8:10,8:30,Hirundo rustica,1,0,0,0,0,,", viento de N y frio.Despejado",,
05/04/2023,Control,1,8:10,8:30,Linaria cannabina,1,0,0,2,0,,", viento de N y frio.Despejado",,
05/04/2023,Control,1,8:10,8:30,Serinus serinus,0,1,0,1,0,,", viento de N y frio.Despejado",,
05/04/2023,Sabinar,2,8:52,9:12,Fringilla coelebs,0,2,0,0,0,,", viento de N y frio.Despejado",,
05/04/2023,Sabinar,2,8:52,9:12,Serinus serinus,0,2,0,2,0,,", viento de N y frio.Despejado",,
05/04/2023,Sabinar,2,8:52,9:12,Turdus merula,0,0,0,2,0,,", viento de N y frio.Despejado",,
05/04/2023,Sabinar,2,8:52,9:12,Chloris chloris,0,2,0,0,0,,", viento de N y frio.Despejado",,
05/04/2023,Sabinar,2,8:52,9:12,Luscinia megarhynchos,0,0,0,3,0,,", viento de N y frio.Despejado",,
05/04/2023,Sabinar,2,8:52,9:12,Columba palumbus,0,0,0,2,0,,", viento de N y frio.Despejado",,
05/04/2023,Sabinar,2,8:52,9:12,Curruca melanocephala,0,2,0,1,0,,", viento de N y frio.Despejado",,
05/04/2023,Sabinar,2,8:52,9:12,Lanius meridionalis,0,1,0,0,0,,", viento de N y frio.Despejado",,
05/04/2023,Sabinar,2,8:52,9:12,Parus major,0,1,0,1,0,,", viento de N y frio.Despejado",,
05/04/2023,Ojillo,3,9:21,9:41,Luscinia megarhynchos,0,3,0,4,0,,Buen tiempo,,
05/04/2023,Ojillo,3,9:21,9:41,Serinus serinus,0,1,0,3,0,,Buen tiempo,,
05/04/2023,Ojillo,3,9:21,9:41,Curruca undata,0,1,0,1,0,,Buen tiempo,,
05/04/2023,Ojillo,3,9:21,9:41,Galerida theklae,0,1,0,0,0,,Buen tiempo,,
05/04/2023,Ojillo,3,9:21,9:41,Merops apiaster,0,0,0,3,0,,Buen tiempo,,
05/04/2023,Ojillo,3,9:21,9:41,Columba palumbus,0,1,0,2,0,,Buen tiempo,,
05/04/2023,Ojillo,3,9:21,9:41,Curruca melanocephala,0,1,0,0,0,,Buen tiempo,,
05/04/2023,Ojillo,3,9:21,9:41,Turdus merula,0,0,0,1,0,,Buen tiempo,,
05/04/2023,Ojillo,3,9:21,9:41,Chloris chloris,0,0,0,2,0,,Buen tiempo,,
05/04/2023,Ojillo,3,9:21,9:41,Parus major,0,0,0,1,0,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Cisticola juncidis,0,2,0,0,0,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Emberiza calandra,3,0,0,1,0,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Luscinia megarhynchos,0,1,0,3,1,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Curruca melanocephala,1,1,0,0,0,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Linaria cannabina,3,0,0,0,0,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Galerida theklae,1,0,0,0,0,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Saxicola rubicola,1,0,0,0,0,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Himantopus himantopus,0,0,0,1,0,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Milvus milvus,0,0,0,0,1,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Lanius senator,0,0,1,0,0,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Lullula arborea,0,0,0,0,0,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Plegadis falcinellus,0,0,0,0,4,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Phoenicopterus roseus,0,0,0,0,90,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Fulica atra,0,0,0,0,20,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Gelochelidon nilotica,0,0,0,0,1,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Spatula clypeata,0,0,0,0,90,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Anas platyrhynchos,0,0,0,0,75,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Anas crecca,0,0,0,0,10,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Podiceps nigricollis,0,0,0,0,20,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Tachybaptus ruficollis,0,0,0,0,10,,Buen tiempo,,
05/04/2023,Santa Olalla,4,9:55,10:16,Milvus migrans,0,0,0,0,1,,Buen tiempo,,
05/04/2023,Torre Palacio,8,10:30,10:50,Luscinia megarhynchos,0,2,0,6,0,,Buen tiempo,,
05/04/2023,Torre Palacio,8,10:30,10:50,Sturnus unicolor,0,4,3,1,0,,Buen tiempo,,
05/04/2023,Torre Palacio,8,10:30,10:50,Streptopelia decaocto,0,3,0,3,0,,Buen tiempo,,
05/04/2023,Torre Palacio,8,10:30,10:50,Serinus serinus,0,2,0,1,0,,Buen tiempo,,
05/04/2023,Torre Palacio,8,10:30,10:50,Cettia cetti,0,1,0,0,0,,Buen tiempo,,
05/04/2023,Torre Palacio,8,10:30,10:50,Ciconia ciconia,4,0,1,0,0,,Buen tiempo,,
05/04/2023,Torre Palacio,8,10:30,10:50,Milvus migrans,1,0,1,0,0,,Buen tiempo,,
05/04/2023,Torre Palacio,8,10:30,10:50,Emberiza calandra,0,2,0,0,0,,Buen tiempo,,
05/04/2023,Torre Palacio,8,10:30,10:50,Passer domesticus,0,0,1,2,0,,Buen tiempo,,
05/04/2023,Torre Palacio,8,10:30,10:50,Turdus merula,0,1,0,0,0,,Buen tiempo,,
05/04/2023,Torre Palacio,8,10:30,10:50,Cyanistes caeruleus,0,0,0,1,0,,Buen tiempo,,
05/04/2023,Torre Palacio,8,10:30,10:50,Parus major,0,0,0,1,0,,Buen tiempo,,
05/04/2023,Torre Palacio,8,10:30,10:50,Lophophanes cristatus,0,0,0,1,0,,Buen tiempo,,
05/04/2023,Martinazo,11,11:30,11:50,Emberiza calandra,0,3,0,0,0,,Buen tiempo,,
05/04/2023,Martinazo,11,11:30,11:50,Delichon urbicum,3,0,0,0,0,,Buen tiempo,,
05/04/2023,Martinazo,11,11:30,11:50,Serinus serinus,0,1,0,0,0,,Buen tiempo,,
05/04/2023,Martinazo,11,11:30,11:50,Apus apus,10,0,0,0,0,,Buen tiempo,,
05/04/2023,Martinazo,11,11:30,11:50,Saxicola rubicola,0,0,3,0,0,,Buen tiempo,,
05/04/2023,Martinazo,11,11:30,11:50,Ciconia ciconia,1,0,0,0,2,,Buen tiempo,,
05/04/2023,Martinazo,11,11:30,11:50,Linaria cannabina,0,0,3,0,0,,Buen tiempo,,
05/04/2023,Martinazo,11,11:30,11:50,Milvus migrans,0,0,5,0,0,,Buen tiempo,,
05/04/2023,Martinazo,11,11:30,11:50,Circaetus gallicus,0,0,1,0,0,,Buen tiempo,,
05/04/2023,Martinazo,11,11:30,11:50,Lanius meridionalis,0,0,1,0,0,,Buen tiempo,,
05/04/2023,Martinazo,11,11:30,11:50,Columba palumbus,0,0,2,0,0,,Buen tiempo,,
05/04/2023,Martinazo,11,11:30,11:50,Carduelis carduelis,0,0,4,0,0,,Buen tiempo,,
05/04/2023,Martinazo,11,11:30,11:50,Passer domesticus,0,0,4,0,0,,Buen tiempo,,
05/04/2023,Martinazo,11,11:30,11:50,Curruca conspicillata,0,0,0,2,0,,Buen tiempo,,
05/04/2023,Martinazo,11,11:30,11:50,Lullula arborea,0,0,1,0,0,,Buen tiempo,,
05/04/2023,Martinazo,11,11:30,11:50,Falco tinnunculus,0,0,0,0,1,,Buen tiempo,,
05/04/2023,Martinazo,11,11:30,11:50,Gyps fulvus,0,0,0,0,1,,Buen tiempo,,
11/04/2023,Control,1,8:10,8:32,Upupa epops,3,1,0,2,1,,Buen tiempo,,
11/04/2023,Control,1,8:10,8:32,Serinus serinus,0,1,0,1,0,,Buen tiempo,,
11/04/2023,Control,1,8:10,8:32,Galerida theklae,0,2,2,2,0,,Buen tiempo,,
11/04/2023,Control,1,8:10,8:32,Curruca undata,1,1,0,0,0,,Buen tiempo,,
11/04/2023,Control,1,8:10,8:32,Merops apiaster,0,1,0,0,0,,Buen tiempo,,
11/04/2023,Control,1,8:10,8:32,Ciconia ciconia,2,0,0,0,0,,Buen tiempo,,
11/04/2023,Control,1,8:10,8:32,Curruca melanocephala,0,1,0,0,0,,Buen tiempo,,
11/04/2023,Control,1,8:10,8:32,Hieraaetus pennatus,0,1,0,0,0,,Buen tiempo,,
11/04/2023,Control,1,8:10,8:32,Chloris chloris,0,1,0,0,0,,Buen tiempo,,
11/04/2023,Control,1,8:10,8:32,Cyanopica cooki,0,0,3,3,0,,Buen tiempo,,
11/04/2023,Control,1,8:10,8:32,Turdus merula,0,0,1,0,0,,Buen tiempo,,
11/04/2023,Control,1,8:10,8:32,Hirundo rustica,0,0,2,0,0,,Buen tiempo,,
11/04/2023,Control,1,8:10,8:32,Parus major,0,0,0,1,1,,Buen tiempo,,
11/04/2023,Sabinar,2,8:50,9:15,Upupa epops,0,0,0,0,2,,Buen tiempo,,
11/04/2023,Sabinar,2,8:50,9:15,Curruca melanocephala,0,3,0,1,0,,Buen tiempo,,
11/04/2023,Sabinar,2,8:50,9:15,Linaria cannabina,0,1,0,2,0,,Buen tiempo,,
11/04/2023,Sabinar,2,8:50,9:15,Serinus serinus,0,1,0,2,0,,Buen tiempo,,
11/04/2023,Sabinar,2,8:50,9:15,Chloris chloris,0,2,0,1,0,,Buen tiempo,,
11/04/2023,Sabinar,2,8:50,9:15,Fringilla coelebs,0,2,0,1,0,,Buen tiempo,,
11/04/2023,Sabinar,2,8:50,9:15,Merops apiaster,0,1,0,0,0,,Buen tiempo,,
11/04/2023,Sabinar,2,8:50,9:15,Columba palumbus,0,0,0,1,1,,Buen tiempo,,
11/04/2023,Sabinar,2,8:50,9:15,Turdus merula,0,0,0,1,0,,Buen tiempo,,
11/04/2023,Ojillo,3,9:25,9:45,Upupa epops,1,1,0,0,0,,Buen tiempo,,
11/04/2023,Ojillo,3,9:25,9:45,Luscinia megarhynchos,0,3,0,3,1,,Buen tiempo,,
11/04/2023,Ojillo,3,9:25,9:45,Serinus serinus,1,3,0,1,0,,Buen tiempo,,
11/04/2023,Ojillo,3,9:25,9:45,Galerida theklae,1,1,1,0,0,,Buen tiempo,,
11/04/2023,Ojillo,3,9:25,9:45,Curruca melanocephala,0,1,0,2,1,,Buen tiempo,,
11/04/2023,Ojillo,3,9:25,9:45,Columba palumbus,0,0,0,2,0,,Buen tiempo,,
11/04/2023,Ojillo,3,9:25,9:45,Merops apiaster,0,1,0,0,1,,Buen tiempo,,
11/04/2023,Ojillo,3,9:25,9:45,Chloris chloris,0,1,0,0,0,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Cisticola juncidis,0,2,0,1,0,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Luscinia megarhynchos,0,3,0,0,3,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Galerida theklae,0,1,1,1,2,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Serinus serinus,0,1,0,0,0,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Merops apiaster,0,0,0,0,0,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Lanius senator,3,0,0,0,0,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Upupa epops,0,1,0,0,0,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Emberiza calandra,3,0,0,1,0,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Hirundo rustica,0,0,0,1,0,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Milvus migrans,0,0,0,3,0,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Hieraaetus pennatus,0,0,0,1,0,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Saxicola rubicola,0,0,2,0,0,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Ardea cinerea,0,0,0,0,1,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Curruca melanocephala,0,0,0,1,0,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Acrocephalus scirpaceus,0,0,0,1,0,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Spatula clypeata,0,0,0,0,40,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Anas platyrhynchos,0,0,0,0,36,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Mareca strepera,0,0,0,0,3,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Fulica atra,0,0,0,0,40,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Phoenicopterus roseus,0,0,0,0,100,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Plegadis falcinellus,0,0,0,0,2,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Podiceps nigricollis,0,0,0,0,15,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Himantopus himantopus,0,0,0,0,2,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Tadorna tadorna,0,0,0,0,2,,Buen tiempo,,
11/04/2023,Santa Olalla,4,9:57,10:08,Tringa totanus,0,0,0,0,1,,Buen tiempo,,
11/04/2023,Torre Palacio,8,10:43,11:04,Luscinia megarhynchos,0,3,1,3,0,,Buen tiempo,,
11/04/2023,Torre Palacio,8,10:43,11:04,Sturnus unicolor,3,2,1,0,3,,Buen tiempo,,
11/04/2023,Torre Palacio,8,10:43,11:04,Serinus serinus,0,1,0,1,0,,Buen tiempo,,
11/04/2023,Torre Palacio,8,10:43,11:04,Streptopelia decaocto,3,3,0,2,4,,Buen tiempo,,
11/04/2023,Torre Palacio,8,10:43,11:04,Oriolus oriolus,0,1,0,0,0,,Buen tiempo,,
11/04/2023,Torre Palacio,8,10:43,11:04,Merops apiaster,0,2,0,1,0,,Buen tiempo,,
11/04/2023,Torre Palacio,8,10:43,11:04,Ciconia ciconia,2,1,0,0,1,,Buen tiempo,,
11/04/2023,Torre Palacio,8,10:43,11:04,Cettia cetti,0,1,0,0,0,,Buen tiempo,,
11/04/2023,Torre Palacio,8,10:43,11:04,Passer domesticus,0,0,2,0,0,,Buen tiempo,,
11/04/2023,Torre Palacio,8,10:43,11:04,Turdus merula,0,0,2,0,0,,Buen tiempo,,
11/04/2023,Torre Palacio,8,10:43,11:04,Carduelis carduelis,0,0,4,0,0,,Buen tiempo,,
11/04/2023,Torre Palacio,8,10:43,11:04,Cyanistes caeruleus,0,0,2,0,0,,Buen tiempo,,
11/04/2023,Torre Palacio,8,10:43,11:04,Milvus migrans,0,0,0,0,1,,Buen tiempo,,
11/04/2023,Juncabalejo,16,11:23,11:43,Emberiza calandra,1,3,0,2,2,,Buen tiempo,,
11/04/2023,Juncabalejo,16,11:23,11:43,Motacilla flava,1,1,6,1,0,,Buen tiempo,,
11/04/2023,Juncabalejo,16,11:23,11:43,Alaudala rufescens,0,3,0,0,0,,Buen tiempo,,
11/04/2023,Juncabalejo,16,11:23,11:43,Saxicola rubicola,1,0,0,0,0,,Buen tiempo,,
11/04/2023,Juncabalejo,16,11:23,11:43,Cisticola juncidis,0,2,0,0,0,,Buen tiempo,,
11/04/2023,Juncabalejo,16,11:23,11:43,Melanocorypha calandra,0,0,2,0,0,,Buen tiempo,,
11/04/2023,Juncabalejo,16,11:23,11:43,Glareola pratincola,0,0,0,0,0,,Buen tiempo,,
18/04/2023,Torre Palacio,8,11:20,11:40,Luscinia megarhynchos,0,4,0,4,0,,Buen tiempo,,
18/04/2023,Torre Palacio,8,11:20,11:40,Streptopelia decaocto,,2,2,1,0,,Buen tiempo,,
18/04/2023,Torre Palacio,8,11:20,11:40,Sturnus unicolor,6,4,2,2,0,,Buen tiempo,,
18/04/2023,Torre Palacio,8,11:20,11:40,Milvus migrans,0,0,0,1,5,,Buen tiempo,,
18/04/2023,Torre Palacio,8,11:20,11:40,Ciconia ciconia,2,0,0,0,2,,Buen tiempo,,
18/04/2023,Torre Palacio,8,11:20,11:40,Carduelis carduelis,3,1,0,0,0,,Buen tiempo,,
18/04/2023,Torre Palacio,8,11:20,11:40,Sylvia atricapilla,1,0,0,0,0,,Buen tiempo,,
18/04/2023,Torre Palacio,8,11:20,11:40,Coturnix coturnix,0,1,0,0,0,,Buen tiempo,,
18/04/2023,Torre Palacio,8,11:20,11:40,Cettia cetti,0,1,0,0,0,,Buen tiempo,,
18/04/2023,Torre Palacio,8,11:20,11:40,Emberiza calandra,1,0,0,1,0,,Buen tiempo,,
18/04/2023,Torre Palacio,8,11:20,11:40,Hirundo rustica,4,0,0,0,0,,Buen tiempo,,
18/04/2023,Torre Palacio,8,11:20,11:40,Oriolus oriolus,0,1,0,0,0,,Buen tiempo,,
18/04/2023,Torre Palacio,8,11:20,11:40,Cyanistes caeruleus,1,0,2,0,0,,Buen tiempo,,
18/04/2023,Torre Palacio,8,11:20,11:40,Acrocephalus scirpaceus,0,0,1,0,0,,Buen tiempo,,
18/04/2023,Torre Palacio,8,11:20,11:40,Passer domesticus,0,0,2,2,0,,Buen tiempo,,
18/04/2023,Torre Palacio,8,11:20,11:40,Serinus serinus,0,0,0,2,0,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Linaria cannabina,4,0,0,0,0,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Emberiza calandra,0,3,0,0,1,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Milvus migrans,2,0,0,0,3,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Gyps fulvus,1,0,0,0,0,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Saxicola rubicola,1,2,0,2,0,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Plegadis falcinellus,3,0,0,0,0,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Curruca conspicillata,0,1,0,2,0,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Columba palumbus,0,0,0,0,1,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Luscinia megarhynchos,0,1,0,2,0,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Charadrius hiaticula,0,0,0,0,75,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Ciconia ciconia,0,0,0,0,2,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Merops apiaster,0,2,0,0,0,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Cisticola juncidis,0,1,0,0,0,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Sturnus unicolor,6,0,0,0,0,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Lanius senator,1,0,0,0,0,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Passer domesticus,2,0,2,0,0,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Lanius meridionalis,0,0,1,0,0,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Falco tinnunculus,0,0,1,0,0,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Saxicola rubetra,0,0,1,0,0,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Turdus merula,0,0,1,0,0,,Buen tiempo,,
18/04/2023,Martinazo,11,10:40,11:06,Tringa ochropus,0,0,1,0,0,,Buen tiempo,,
18/04/2023,Cancela Millán,15,8:40,9:10,Melanocorypha calandra,2,3,5,2,0,,Buen tiempo,,
18/04/2023,Cancela Millán,15,8:40,9:10,Alaudala rufescens,0,3,6,4,0,,Buen tiempo,,
18/04/2023,Cancela Millán,15,8:40,9:10,Motacilla flava,0,3,1,0,0,,Buen tiempo,,
18/04/2023,Cancela Millán,15,8:40,9:10,Alauda arvensis,0,1,0,0,0,,Buen tiempo,,
18/04/2023,Cancela Millán,15,8:40,9:10,Oenanthe hispanica,1,0,3,0,0,,Buen tiempo,,
18/04/2023,Cancela Millán,15,8:40,9:10,Milvus migrans,0,0,0,0,1,,Buen tiempo,,
18/04/2023,Cancela Millán,15,8:40,9:10,Corvus corax,0,0,0,0,3,,Buen tiempo,,
18/04/2023,Cancela Millán,15,8:40,9:10,Lanius senator,0,0,1,0,0,,Buen tiempo,,
18/04/2023,Cancela Millán,15,8:40,9:10,Pterocles alchata,0,0,0,0,4,,Buen tiempo,,
18/04/2023,Juncabalejo,16,11:23,11:43,Emberiza calandra,4,3,0,5,0,,Buen tiempo,,
18/04/2023,Juncabalejo,16,11:23,11:43,Alaudala rufescens,0,4,0,5,0,,Buen tiempo,,
18/04/2023,Juncabalejo,16,11:23,11:43,Melanocorypha calandra,2,4,0,5,0,,Buen tiempo,,
18/04/2023,Juncabalejo,16,11:23,11:43,Motacilla flava,2,3,0,3,0,,Buen tiempo,,
18/04/2023,Juncabalejo,16,11:23,11:43,Saxicola rubicola,3,0,0,1,0,,Buen tiempo,,
18/04/2023,Juncabalejo,16,11:23,11:43,Cisticola juncidis,0,1,0,2,0,,Buen tiempo,,
18/04/2023,Juncabalejo,16,11:23,11:43,Locustella naevia,1,0,0,0,0,,Buen tiempo,,
18/04/2023,Juncabalejo,16,11:23,11:43,Tringa totanus,0,2,0,1,0,,Buen tiempo,,
18/04/2023,Juncabalejo,16,11:23,11:43,Coturnix coturnix,0,1,0,0,0,,Buen tiempo,,
02/05/2023,Control,1,7:50,8:12,Serinus serinus,0,2,1,1,0,,Buen tiempo,,
02/05/2023,Control,1,7:50,8:12,Galerida theklae,0,3,0,1,0,,Buen tiempo,,
02/05/2023,Control,1,7:50,8:12,Parus major,0,2,0,0,0,,Buen tiempo,,
02/05/2023,Control,1,7:50,8:12,Curruca melanocephala,0,2,0,3,0,,Buen tiempo,,
02/05/2023,Control,1,7:50,8:12,Turdus merula,0,1,0,0,0,,Buen tiempo,,
02/05/2023,Control,1,7:50,8:12,Curruca undata,1,2,0,2,0,,Buen tiempo,,
02/05/2023,Control,1,7:50,8:12,Alectoris rufa,0,1,0,1,0,,Buen tiempo,,
02/05/2023,Control,1,7:50,8:12,Sturnus unicolor,1,0,0,0,0,,Buen tiempo,,
02/05/2023,Control,1,7:50,8:12,Chloris chloris,0,1,0,1,0,,Buen tiempo,,
02/05/2023,Control,1,7:50,8:12,Merops apiaster,0,3,0,2,0,,Buen tiempo,,
02/05/2023,Control,1,7:50,8:12,Columba palumbus,0,0,1,0,0,,Buen tiempo,,
02/05/2023,Control,1,7:50,8:12,Hirundo rustica,2,0,0,0,0,,Buen tiempo,,
02/05/2023,Sabinar,2,8:33,8:54,Luscinia megarhynchos,0,3,0,3,0,,Buen tiempo,,
02/05/2023,Sabinar,2,8:33,8:54,Curruca undata,0,1,0,2,0,,Buen tiempo,,
02/05/2023,Sabinar,2,8:33,8:54,Columba palumbus,0,2,0,0,0,,Buen tiempo,,
02/05/2023,Sabinar,2,8:33,8:54,Serinus serinus,0,3,2,0,0,,Buen tiempo,,
02/05/2023,Sabinar,2,8:33,8:54,Turdus merula,0,1,0,0,0,,Buen tiempo,,
02/05/2023,Sabinar,2,8:33,8:54,Chloris chloris,0,1,0,0,0,,Buen tiempo,,
02/05/2023,Sabinar,2,8:33,8:54,Curruca melanocephala,0,2,0,0,0,,Buen tiempo,,
02/05/2023,Sabinar,2,8:33,8:54,Streptopelia decaocto,1,0,0,0,0,,Buen tiempo,,
02/05/2023,Sabinar,2,8:33,8:54,Merops apiaster,0,1,0,0,0,,Buen tiempo,,
02/05/2023,Sabinar,2,8:33,8:54,Carduelis carduelis,0,0,0,1,0,,Buen tiempo,,
02/05/2023,Sabinar,2,8:33,8:54,Curruca communis,0,0,0,1,0,,Buen tiempo,,
02/05/2023,Sabinar,2,8:33,8:54,Fringilla coelebs,0,0,0,1,0,,Buen tiempo,,
02/05/2023,Ojillo,3,9:07,9:28,Luscinia megarhynchos,0,4,0,2,0,,Buen tiempo,,
02/05/2023,Ojillo,3,9:07,9:28,Curruca undata,1,2,0,2,0,,Buen tiempo,,
02/05/2023,Ojillo,3,9:07,9:28,Merops apiaster,0,4,0,0,0,,Buen tiempo,,
02/05/2023,Ojillo,3,9:07,9:28,Serinus serinus,0,2,0,0,0,,Buen tiempo,,
02/05/2023,Ojillo,3,9:07,9:28,Chloris chloris,0,3,0,1,0,,Buen tiempo,,
02/05/2023,Ojillo,3,9:07,9:28,Turdus merula,0,2,0,0,0,,Buen tiempo,,
02/05/2023,Ojillo,3,9:07,9:28,Curruca melanocephala,0,1,0,1,0,,Buen tiempo,,
02/05/2023,Ojillo,3,9:07,9:28,Columba palumbus,0,0,0,1,0,,Buen tiempo,,
02/05/2023,Ojillo,3,9:07,9:28,Hirundo rustica,1,0,0,0,0,,Buen tiempo,,
02/05/2023,Ojillo,3,9:07,9:28,Parus major,0,0,0,2,0,,Buen tiempo,,
02/05/2023,Ojillo,3,9:07,9:28,Sturnus unicolor,0,0,1,0,0,,Buen tiempo,,
02/05/2023,Ojillo,3,9:07,9:28,Lophophanes cristatus,0,0,0,1,0,,Buen tiempo,,
02/05/2023,Santa Olalla,4,9:47,10:10,Alauda arvensis,1,0,0,0,0,,Buen tiempo,,
02/05/2023,Santa Olalla,4,9:47,10:10,Emberiza calandra,1,2,0,0,0,,Buen tiempo,,
02/05/2023,Santa Olalla,4,9:47,10:10,Cisticola juncidis,0,2,0,0,0,,Buen tiempo,,
02/05/2023,Santa Olalla,4,9:47,10:10,Luscinia megarhynchos,0,2,0,0,0,,Buen tiempo,,
02/05/2023,Santa Olalla,4,9:47,10:10,Lanius senator,1,0,0,0,0,,Buen tiempo,,
02/05/2023,Santa Olalla,4,9:47,10:10,Merops apiaster,0,1,0,0,0,,Buen tiempo,,
02/05/2023,Santa Olalla,4,9:47,10:10,Coturnix coturnix,0,3,0,0,0,,Buen tiempo,,
02/05/2023,Santa Olalla,4,9:47,10:10,Anas platyrhynchos,3,0,0,0,12,,Buen tiempo,,
02/05/2023,Santa Olalla,4,9:47,10:10,Curruca conspicillata,0,1,0,0,0,,Buen tiempo,,
02/05/2023,Santa Olalla,4,9:47,10:10,Curruca melanocephala,0,1,0,0,0,,Buen tiempo,,
